date,price,trend_value,residual,z_score,raw_score,smoothed_score,risk_score
2025-07-23,189.4,143.46658089596855,0.27775905841677684,0.3493498970394808,62.80884271648509,62.16506152555768,62.16506152555768
2025-07-24,182.87,143.61727356100076,0.24162357908459953,0.297991287316087,60.99226114377553,61.87186143011214,61.87186143011214
2025-07-25,186.76,143.77198142208834,0.26159578787485227,0.3258540529455508,61.98192437947695,61.89937716745334,61.89937716745334
2025-07-26,184.88,143.92459480329222,0.2504174507405601,0.3098740197990541,61.415486370254975,61.778404468153745,61.778404468153745
2025-07-27,188.64,144.08104851519948,0.26946445863523927,0.3352503836667245,62.31348637708465,61.91217494538647,61.91217494538647
2025-07-28,183.11,144.23155132662617,0.23866706169407514,0.2914129029121879,60.75724169067065,61.62344163170751,61.62344163170751
2025-07-29,181.48,144.3801856293715,0.22869545638553657,0.2764927852773805,60.22236985423117,61.27317368733842,61.27317368733842
2025-07-30,177.77,144.52464804262374,0.2070405122388781,0.2452816043108461,59.0956863360347,60.72880184951249,60.72880184951249
2025-07-31,172.22,144.66276052624633,0.1743674851709045,0.19822293517115352,57.379076046537065,59.89137039876864,59.89137039876864
2025-08-01,162.71,144.78958629180272,0.11668791566011638,0.11590221598386953,54.33541876813196,58.50238249110947,58.50238249110947
2025-08-02,158.48,144.9111114282866,0.089507872578654,0.07571754520435454,52.83635961316931,57.08587677162443,57.08587677162443
2025-08-03,161.97,145.03680111210934,0.11042362190653066,0.10298272799944622,53.85419120836812,56.27795538081035,56.27795538081035
2025-08-04,169.55,145.17137091989514,0.15523295559468053,0.16604490709533906,56.19469332575547,56.25713986704663,56.25713986704663
2025-08-05,164.09,145.29937913985998,0.12161876017342621,0.11854415625519367,54.43372964604555,55.80128731179636,55.80128731179636
2025-08-06,168.09,145.43200996962707,0.14479085827773286,0.1491222842883124,55.56888540526233,55.74318683516285,55.74318683516285
2025-08-07,175.36,145.57286215861922,0.18616427164236526,0.2055318118249613,57.64696990528016,56.219132602692184,56.219132602692184
